id_cotizante,cedula,nombre,edad,genero,ciudad,semanasCotizadas,declaraRenta,fondoPensiones,entidadPublica,estadoSolicitud
450,760179,gabriel franco,55,M,Neiva,28,false,Colpensiones,Armada,Aprobado
452,226606,wenceslao lopez,50,F,Valledupar,56,true,Null,Minsalud,Rechazado
453,830937,roberto vazquez,53,M,Pasto,38,false,Colpensiones,Armada,Rechazado
455,680659,daniela garcia,43,F,Bogota,50,true,Old Mutual,Policia,Rechazado
456,232931,sofia gonzalez,31,F,Yopal,44,false,Colpensiones,Null,Aprobado
457,858092,emilio rodrigo,23,M,Medellin,35,false,Colpensiones,Policia,Aprobado
459,285426,esteban pinto,27,M,Arauca,22,false,Colpensiones,Null,Aprobado
462,862665,oscar cruz,53,M,Arauca,21,true,Null,Mininterior,Rechazado
464,576682,carmen perez,38,M,Cucuta,46,true,Null,Mininterior,Rechazado
465,180393,isabela serrano,42,F,Barranquilla,38,true,Null,Armada,Rechazado
466,329790,josue ramirez,37,M,Pasto,40,false,Colpensiones,Mininterior,Aprobado
467,344796,patricia vargas,59,M,Monteria,25,false,Colpensiones,Mininterior,Aprobado
468,436797,wenceslao morales,57,M,Pasto,26,false,Colpensiones,Policia,Aprobado
469,188142,samuel cruz,48,M,Chia,57,false,Colpensiones,Inpec,Aprobado
470,258534,jose rodriguez,52,F,Santa Marta,60,false,Colpensiones,Mininterior,Aprobado
471,131146,luisana salazar,32,M,Villavicencio,35,false,Colpensiones,Null,Aprobado
472,371500,ignacio medina,51,M,Yopal,35,false,Colpensiones,Null,Aprobado
473,495028,ursula rodriguez,45,F,Girardot,22,false,Colpensiones,Policia,Aprobado
475,416749,katerina martinez,33,M,Pereira,41,false,Colpensiones,Null,Aprobado
478,430442,xavier vega,59,M,Apartado,31,false,Colpensiones,Armada,Aprobado
479,413496,pilar gonzalez,46,F,Cucuta,38,true,Fondo extranjero,Inpec,Rechazado
480,955406,isabela delgado,50,M,Sincelejo,35,true,Old Mutual,Null,Rechazado
481,243091,yasmin alvarez,45,M,Riohacha,32,false,Colpensiones,Mininterior,Aprobado
482,535838,sergio soto,46,F,Pasto,48,false,Colpensiones,Mininterior,Aprobado
483,545879,fabiola ramirez,38,F,Neiva,28,true,Colfondos,Mininterior,Rechazado
484,999281,hugo gonzalez,54,M,Popayan,41,false,Colpensiones,Minsalud,Aprobado
485,521048,rami martinez,50,M,Tunja,43,true,Colfondos,Minsalud,Rechazado
486,124691,alberto silva,40,M,Santa Marta,33,true,Old Mutual,Minsalud,Rechazado
489,739601,oscar reyes,38,M,Pasto,42,true,Porvenir,Null,Rechazado
490,385693,manuel carrillo,37,F,Monteria,24,true,Proteccion,Mininterior,Rechazado
492,240549,guillermo garcia,60,F,Medellin,35,false,Colpensiones,Policia,Aprobado
493,491878,olivia doris,59,M,Valledupar,26,true,Proteccion,Inpec,Rechazado
494,337052,mario reyes,50,M,Inirida,30,true,Colpensiones,Null,Rechazado
496,855554,elsa vargas,45,F,Santa Marta,40,true,Old Mutual,Armada,Rechazado
499,756599,alberto romero,42,F,Quibdo,20,false,Colpensiones,Inpec,Aprobado
500,845903,federico garcia,43,M,Arauquita,28,true,Colfondos,Policia,Rechazado
501,210810,wilfredo reyes,40,M,Pereira,37,true,Null,Inpec,Rechazado
502,624418,eliza salas,53,F,Florencia,42,false,Colpensiones,Policia,Aprobado
506,975288,ximena barrios,23,F,Pitalito,25,true,Colpensiones,Null,Aprobado
508,955365,daniel soto,38,F,Villavicencio,56,false,Colpensiones,Null,Aprobado
509,788014,manuel quiroz,59,M,Pasto,20,false,Colpensiones,Inpec,Aprobado
510,773633,xavier perez,48,M,Pasto,48,false,Colpensiones,Inpec,Aprobado
513,570450,luisana quintana,31,F,Bogota,38,false,Colpensiones,Mininterior,Aprobado
514,815821,federico rodriguez,50,M,Arauquita,56,true,Old Mutual,Minsalud,Rechazado
515,952959,roberto perez,51,M,Santa Marta,34,true,Old Mutual,Null,Rechazado
516,887898,oscar castillo,31,M,Valledupar,59,false,Colpensiones,Null,Aprobado
518,681430,gonzalo martinez,44,M,Arauca,46,true,Fondo extranjero,Inpec,Rechazado
520,403053,gema perez,57,M,Valledupar,38,true,Colfondos,Minsalud,Rechazado
521,112733,zacarias cruz,25,F,Bogota,47,true,Colpensiones,Armada,Aprobado
524,921572,isabela vargas,48,M,Pereira,52,true,Null,Minsalud,Rechazado
525,522388,leonardo rodriguez,41,F,Apartado,60,true,Old Mutual,Minsalud,Rechazado
526,311806,gabriela romero,46,F,Inirida,47,true,Null,Minsalud,Rechazado
527,391529,yolanda castillo,41,M,Popayan,38,false,Colpensiones,Minsalud,Aprobado
528,282218,kira medina,26,M,Cali,28,true,Colpensiones,Null,Aprobado
529,526415,josue santa,40,F,Santa Rosa de Cabal,54,false,Colpensiones,Policia,Aprobado
530,157636,wenceslao torres,45,F,Arauquita,24,true,Colpensiones,Armada,Rechazado
531,676755,zulema herrera,44,M,Cartagena,53,false,Colpensiones,Armada,Aprobado
532,506550,veronica torres,58,F,Neiva,57,false,Colpensiones,Null,Aprobado
533,338552,oscar salas,45,F,Yopal,40,false,Colpensiones,Null,Aprobado
535,350715,barbara delgado,60,F,Barranquilla,30,true,Porvenir,Inpec,Rechazado
537,557363,carmen delgado,37,F,Chia,20,true,Porvenir,Minsalud,Rechazado
538,389759,cristobal rojas,31,F,Cali,42,true,Colpensiones,Inpec,Aprobado
539,602743,fabiola andrade,50,M,Apartado,58,false,Colpensiones,Mininterior,Aprobado
540,332646,gabriel gomez,45,F,Ibague,47,true,Fondo extranjero,Inpec,Rechazado
541,885566,elias gonzalez,43,F,Arauca,37,true,Colpensiones,Inpec,Aprobado
543,616573,ricardo martinez,23,F,Medellin,56,true,Colpensiones,Null,Aprobado
544,395912,nicolas barrera,49,F,Chia,47,false,Colpensiones,Null,Aprobado
546,482815,zoraida pineda,43,M,Soacha,29,true,Colpensiones,Minsalud,Rechazado
547,951416,andres garcia,59,F,Arauquita,46,false,Colpensiones,Mininterior,Aprobado
548,900040,patricia pardo,51,M,Popayan,51,false,Colpensiones,Armada,Aprobado
549,371324,rami guadalupe,42,M,Apartado,53,true,Porvenir,Minsalud,Rechazado
550,832993,josue martinez,39,F,Arauquita,56,false,Colpensiones,Mininterior,Aprobado
552,950736,david santa,40,M,Girardot,20,false,Colpensiones,Minsalud,Aprobado
553,489647,benito salazar,43,M,Soacha,34,false,Colpensiones,Mininterior,Aprobado
554,150866,fabio mora,41,M,Tunja,23,true,Null,Minsalud,Rechazado
555,119461,tomas garcia,53,M,Apartado,35,true,Proteccion,Policia,Rechazado
556,124016,hugo gonzalez,37,F,Tunja,42,true,Colfondos,Policia,Rechazado
557,176845,andres murillo,54,F,Apartado,54,true,Colfondos,Mininterior,Rechazado
558,474064,javier reyes,53,F,Villavicencio,32,true,Null,Minsalud,Rechazado
559,560916,david gonzalez,54,F,Cucuta,45,false,Colpensiones,Mininterior,Aprobado
561,549720,isabela david,36,M,Arauca,48,true,Porvenir,Mininterior,Rechazado
563,380464,barbara henao,49,M,Tunja,27,true,Porvenir,Minsalud,Rechazado
564,218867,violeta ron,39,M,Ibague,46,true,Colfondos,Minsalud,Rechazado
565,938185,raul calderon,57,F,Girardot,36,true,Null,Mininterior,Rechazado
566,185152,hugo gomez,38,M,Yopal,54,false,Colpensiones,Inpec,Aprobado
567,643402,veronica david,38,M,Leticia,34,true,Proteccion,Policia,Rechazado
568,631915,zulema moreno,40,M,Girardot,30,false,Colpensiones,Null,Aprobado
569,366612,carmen martinez,35,M,Pitalito,46,true,Old Mutual,Null,Rechazado
570,584577,cesar alvarado,55,M,Florencia,26,true,Porvenir,Inpec,Rechazado
571,468137,carlos moreno,59,F,Florencia,44,false,Colpensiones,Armada,Aprobado
572,775142,walter torres,23,M,Tunja,51,true,Colpensiones,Minsalud,Aprobado
573,691560,teresa carrillo,53,M,Bogota,40,false,Colpensiones,Armada,Aprobado
574,911085,miriam salcedo,45,F,Popayan,54,false,Colpensiones,Null,Aprobado
575,617906,carmen hernandez,48,F,Ibague,57,true,Porvenir,Policia,Rechazado
576,761159,gabriel pico,45,F,Soacha,60,false,Colpensiones,Mininterior,Aprobado
577,727468,jose herrera,40,M,Inirida,55,true,Colpensiones,Minsalud,Rechazado
579,352193,quiana romero,22,F,Medellin,25,true,Colpensiones,Minsalud,Aprobado
580,371932,veronica vega,47,M,Bogota,45,false,Colpensiones,Minsalud,Aprobado
581,697475,victor vega,44,M,Valledupar,20,false,Colpensiones,Inpec,Aprobado
582,809364,ignacio perez,37,F,Leticia,37,true,Null,Inpec,Rechazado
583,143725,eduardo montero,48,M,Yopal,28,true,Old Mutual,Inpec,Rechazado
584,590877,tomas delgado,48,F,Santa Rosa de Cabal,53,true,Colpensiones,Policia,Rechazado
585,773672,kevin alvarado,41,F,Riohacha,46,false,Colpensiones,Null,Aprobado
586,235918,eugenia quintero,48,M,Barranquilla,47,true,Porvenir,Null,Rechazado
587,576008,ursula reyes,45,M,Pitalito,51,true,Colpensiones,Mininterior,Rechazado
588,800331,zulema murillo,55,F,Bucaramanga,49,true,Proteccion,Armada,Rechazado
592,167025,susana castro,41,M,Neiva,22,true,Colpensiones,Armada,Rechazado
593,141808,katerina bautista,59,M,Pereira,36,true,Fondo extranjero,Minsalud,Rechazado
594,948248,sergio bautista,47,M,Yopal,56,true,Fondo extranjero,Minsalud,Rechazado
597,503565,olga hernandez,53,F,Cartagena,56,false,Colpensiones,Mininterior,Aprobado
598,519938,laura reyes,44,F,Medellin,32,true,Porvenir,Minsalud,Rechazado
600,861705,yadira rivas,53,M,Chia,57,true,Colpensiones,Null,Rechazado
602,911902,elias leon,41,M,Medellin,41,false,Colpensiones,Inpec,Aprobado
603,120836,hector pinto,56,M,Manizales,54,true,Colpensiones,Mininterior,Rechazado
604,872003,wilfredo pineda,45,F,Tunja,25,false,Colpensiones,Inpec,Aprobado
605,576973,david cifuentes,53,F,Manizales,48,true,Fondo extranjero,Mininterior,Rechazado
606,846658,luis serrano,36,M,Pasto,48,false,Colpensiones,Inpec,Aprobado
607,601108,beto perez,45,F,Chia,33,false,Colpensiones,Armada,Aprobado
609,127783,raul medina,28,F,Barranquilla,57,true,Colpensiones,Null,Aprobado
610,798191,barbara castillo,58,F,Leticia,38,false,Colpensiones,Null,Aprobado
611,208667,lucas serrano,52,M,Pitalito,51,false,Colpensiones,Armada,Aprobado
616,648307,david calderon,45,F,Pasto,51,true,Porvenir,Policia,Rechazado
617,886727,eugenia leon,38,M,Chia,52,true,Null,Armada,Rechazado
618,516246,xavier valenzuela,47,F,Inirida,45,false,Colpensiones,Null,Aprobado
622,903107,veronica salas,59,M,Sincelejo,54,false,Colpensiones,Armada,Aprobado
623,303936,carlos gonzalez,59,M,Barranquilla,28,true,Proteccion,Inpec,Rechazado
624,552207,veronica martinez,48,F,Florencia,25,true,Null,Null,Rechazado
626,937855,katerina pinto,41,F,Riohacha,43,true,Colpensiones,Minsalud,Rechazado
629,426979,nadia alvarez,49,M,Neiva,32,false,Colpensiones,Null,Aprobado
630,814269,sofia mendez,59,F,Inirida,50,true,Porvenir,Inpec,Rechazado
631,826166,graciela garcia,55,M,Ibague,31,false,Colpensiones,Null,Aprobado
632,130080,teresa hernandez,60,M,Sincelejo,48,false,Colpensiones,Minsalud,Aprobado
633,119995,daniel david,51,F,Santa Marta,58,true,Proteccion,Minsalud,Rechazado
634,609496,alexander calderon,53,M,Cali,53,false,Colpensiones,Policia,Aprobado
635,507783,olga caro,24,M,Medellin,45,true,Colpensiones,Null,Aprobado
636,865886,claudia delgado,29,M,Ibague,21,true,Colpensiones,Null,Aprobado
637,964333,ursula rojas,36,M,Barranquilla,34,false,Colpensiones,Armada,Aprobado
639,867683,ana cifuentes,57,M,Florencia,60,false,Colpensiones,Minsalud,Aprobado
640,395563,cesar vega,52,M,Sincelejo,31,true,Proteccion,Minsalud,Rechazado
641,712704,luis cruz,50,F,Villavicencio,56,true,Old Mutual,Mininterior,Rechazado
642,664684,teresa castillo,40,M,Girardot,31,false,Colpensiones,Minsalud,Aprobado
643,152197,luis restrepo,46,M,Villavicencio,31,true,Null,Null,Rechazado
646,703312,ursula ruiz,52,M,Arauca,52,false,Colpensiones,Inpec,Aprobado
648,318963,kevin vega,41,F,Manizales,51,true,Null,Armada,Rechazado
651,949654,gabriel perez,48,M,Inirida,52,true,Porvenir,Inpec,Rechazado
652,430504,raul mendoza,38,F,Pitalito,22,false,Colpensiones,Minsalud,Aprobado
653,391065,hugo alvarado,48,F,Bogota,29,false,Colpensiones,Null,Aprobado
654,808612,walter piedra,60,F,Arauca,37,false,Colpensiones,Minsalud,Aprobado
655,175201,marta garcia,48,F,Ibague,27,true,Proteccion,Inpec,Rechazado
657,337803,graciela rojas,60,M,Monteria,55,false,Colpensiones,Armada,Aprobado
661,803084,karla garcia,29,F,Santa Marta,35,true,Colpensiones,Null,Aprobado
662,266062,walter moreno,56,F,Pitalito,34,false,Colpensiones,Minsalud,Aprobado
663,558515,iris bustos,36,M,Tunja,52,true,Porvenir,Inpec,Rechazado
664,611601,sonia torres,55,M,Riohacha,48,false,Colpensiones,Null,Aprobado
668,812022,alicia medina,46,F,Valledupar,35,false,Colpensiones,Mininterior,Aprobado
670,941772,graciela gil,40,F,Arauquita,46,true,Fondo extranjero,Mininterior,Rechazado
671,693662,alicia perez,60,M,Chia,42,true,Colfondos,Inpec,Rechazado
672,341743,urbano marin,37,M,Leticia,25,true,Proteccion,Minsalud,Rechazado
673,223000,yolanda maron,37,F,Tunja,36,true,Colfondos,Null,Rechazado
674,892781,benito delgado,38,M,Tunja,50,true,Colfondos,Policia,Rechazado
676,377177,rami moreno,50,M,Barranquilla,41,true,Proteccion,Policia,Rechazado
677,177861,claudia rojas,41,M,Bogota,26,false,Colpensiones,Armada,Aprobado
678,289210,isidro barrera,59,M,Tunja,50,false,Colpensiones,Inpec,Aprobado
679,325441,wilson zapata,40,F,Sincelejo,37,true,Fondo extranjero,Null,Rechazado
680,943837,veronica vega,52,M,Ibague,28,false,Colpensiones,Mininterior,Aprobado
681,698106,teresa sanchez,49,F,Leticia,26,true,Porvenir,Null,Rechazado
682,937256,angela pineda,52,M,Chia,25,false,Colpensiones,Policia,Aprobado
683,694114,luisana medina,34,F,Pasto,24,false,Colpensiones,Null,Aprobado
684,706411,urbano navarro,37,F,Monteria,56,true,Colfondos,Armada,Rechazado
686,108820,hector murillo,32,M,Neiva,21,false,Colpensiones,Null,Aprobado
687,326942,juan cifuentes,57,F,Girardot,56,true,Colpensiones,Mininterior,Rechazado
689,351534,veronica delgado,42,M,Medellin,50,true,Colfondos,Mininterior,Rechazado
690,667561,isidro jimenez,54,M,Medellin,40,false,Colpensiones,Minsalud,Aprobado
691,867082,teresa castro,40,F,Chia,25,false,Colpensiones,Mininterior,Aprobado
692,613824,cristobal rojas,53,F,Arauquita,46,false,Colpensiones,Policia,Aprobado
694,995992,tomas carrera,48,F,Medellin,49,true,Porvenir,Armada,Rechazado
695,619253,barbara soto,41,F,Pereira,51,false,Colpensiones,Minsalud,Aprobado
696,573019,alexander carrera,53,F,Inirida,36,false,Colpensiones,Mininterior,Aprobado
697,306493,karen salas,56,F,Bucaramanga,39,true,Null,Armada,Rechazado
698,253885,vicente jimenez,54,M,Yopal,26,true,Colpensiones,Inpec,Rechazado
699,687112,pablo alvarez,45,M,Ibague,59,false,Colpensiones,Armada,Aprobado
700,191852,pablo pineda,28,F,Bogota,26,true,Colpensiones,Armada,Aprobado
701,527325,elias barrios,57,M,Pasto,32,false,Colpensiones,Null,Aprobado
703,844422,pablo ferrari,25,M,Cali,29,false,Colpensiones,Inpec,Aprobado
704,733109,oscar maron,47,M,Santa Rosa de Cabal,32,true,Colpensiones,Armada,Rechazado
705,532495,blanca castillo,51,M,Pitalito,36,false,Colpensiones,Inpec,Aprobado
707,146860,hector perez,24,M,Medellin,51,true,Colpensiones,Armada,Aprobado
708,196036,zulema gomez,49,F,Arauquita,42,false,Colpensiones,Inpec,Aprobado
710,112619,juanita pinto,36,M,Yopal,45,true,Proteccion,Policia,Rechazado
711,323793,yolanda valverde,24,M,Sincelejo,49,true,Colpensiones,Null,Aprobado
712,331824,sonia reyes,52,F,Leticia,23,true,Null,Armada,Rechazado
713,178477,ursula mora,34,M,Bogota,57,true,Colpensiones,Mininterior,Aprobado
714,253874,esteban bustos,56,F,Monteria,54,false,Colpensiones,Minsalud,Aprobado
715,907271,elsa juarez,55,F,Tunja,40,false,Colpensiones,Mininterior,Aprobado
716,727548,hugo martinez,56,F,Cali,48,false,Colpensiones,Null,Aprobado
717,891115,sergio ferrer,58,M,Ibague,21,false,Colpensiones,Mininterior,Aprobado
718,993653,nerea sanchez,36,M,Pasto,60,true,Colpensiones,Inpec,Rechazado
719,400344,noelia rodriguez,54,M,Riohacha,51,true,Null,Armada,Rechazado
720,150962,karla carrera,41,F,Barranquilla,29,false,Colpensiones,Null,Aprobado
722,645963,teresa pino,47,F,Barranquilla,39,true,Colfondos,Armada,Rechazado
723,911466,ivana sarmiento,59,F,Neiva,34,true,Null,Policia,Rechazado
724,351721,zacarias romero,60,M,Bucaramanga,52,true,Null,Mininterior,Rechazado
725,642709,quiana gomez,52,M,Pitalito,30,false,Colpensiones,Minsalud,Aprobado
726,359257,zoe reyes,50,F,Quibdo,41,false,Colpensiones,Minsalud,Aprobado
727,108155,samuel rodriguez,55,F,Monteria,38,true,Colpensiones,Null,Rechazado
728,840703,jose reyes,45,F,Girardot,51,true,Colpensiones,Mininterior,Rechazado
729,776112,ursula ron,51,F,Riohacha,45,true,Null,Armada,Rechazado
731,188933,yadira rojas,55,F,Leticia,56,true,Null,Armada,Rechazado
732,613919,isabela pineda,32,F,Riohacha,56,false,Colpensiones,Null,Aprobado
734,231221,daniel rodrigo,59,F,Villavicencio,33,false,Colpensiones,Policia,Aprobado
735,427706,jose ruiz,31,F,Cucuta,27,false,Colpensiones,Null,Aprobado
736,533212,yolanda rojas,44,M,Medellin,26,true,Fondo extranjero,Minsalud,Rechazado
738,621946,kira ferrari,46,M,Florencia,43,true,Colfondos,Inpec,Rechazado
739,313672,luis fuentes,59,M,Leticia,53,true,Old Mutual,Mininterior,Rechazado
740,725268,sonia garcia,44,F,Leticia,41,true,Proteccion,Minsalud,Rechazado
742,578436,yolanda delgado,44,M,Sincelejo,26,true,Colpensiones,Mininterior,Rechazado
743,975478,bruno soto,42,F,Tunja,32,false,Colpensiones,Inpec,Aprobado
744,508205,veronica franco,47,M,Medellin,44,true,Colfondos,Mininterior,Rechazado
745,603207,sergio mendez,40,M,Pereira,57,false,Colpensiones,Mininterior,Aprobado
746,451528,hugo roa,48,M,Soacha,25,true,Fondo extranjero,Null,Rechazado
747,230725,violeta martinez,38,M,Cali,34,true,Old Mutual,Inpec,Rechazado
748,961658,andres rodriguez,44,M,Bogota,59,true,Proteccion,Policia,Rechazado
749,255844,ricardo ferrer,50,M,Florencia,26,true,Colpensiones,Armada,Rechazado
750,481700,jose santa,34,F,Santa Marta,42,true,Colpensiones,Null,Aprobado
752,854455,quiana reyes,51,F,Leticia,38,false,Colpensiones,Mininterior,Aprobado
753,424961,karina roa,36,M,Medellin,23,false,Colpensiones,Mininterior,Aprobado
754,149921,vicente gomez,36,F,Yopal,46,true,Old Mutual,Minsalud,Rechazado
755,760331,gema marin,47,M,Bucaramanga,27,false,Colpensiones,Armada,Aprobado
756,406728,alicia castro,36,F,Manizales,20,true,Old Mutual,Inpec,Rechazado
757,178358,victor mendoza,38,M,Neiva,36,false,Colpensiones,Mininterior,Aprobado
758,473553,mario martinez,41,M,Soacha,22,false,Colpensiones,Minsalud,Aprobado
759,411590,ricardo zapata,42,M,Neiva,51,false,Colpensiones,Minsalud,Aprobado
760,875453,benito gomez,48,F,Tunja,27,true,Colpensiones,Mininterior,Rechazado
761,812985,raul bustos,31,M,Ibague,51,false,Colpensiones,Null,Aprobado
763,464907,pablo sierra,42,M,Santa Marta,46,true,Fondo extranjero,Minsalud,Rechazado
764,885680,lucas jimenez,39,M,Girardot,54,true,Null,Minsalud,Rechazado
766,339944,wenceslao barrios,55,M,Barranquilla,46,false,Colpensiones,Inpec,Aprobado
767,182971,hugo bautista,51,F,Sincelejo,28,false,Colpensiones,Minsalud,Aprobado
769,639064,pilar delgado,44,M,Santa Rosa de Cabal,46,true,Porvenir,Policia,Rechazado
770,527878,carmen cruz,39,M,Monteria,51,true,Colfondos,Minsalud,Rechazado
771,629909,yolanda morales,47,M,Cali,44,false,Colpensiones,Policia,Aprobado
772,731657,hugo ramirez,59,M,Santa Rosa de Cabal,21,true,Porvenir,Null,Rechazado
774,664677,humberto roberto,29,M,Tunja,24,true,Colpensiones,Armada,Aprobado
776,530260,isabela cruz,35,M,Riohacha,25,true,Colpensiones,Mininterior,Aprobado
777,186120,isabel medina,35,M,Apartado,58,true,Colpensiones,Inpec,Aprobado
778,317578,zoe flores,50,M,Pasto,47,true,Fondo extranjero,Armada,Rechazado
779,556667,samuel castillo,39,M,Cali,34,true,Colpensiones,Mininterior,Rechazado
780,591590,juanita gonzalez,44,F,Inirida,45,false,Colpensiones,Null,Aprobado
781,311656,david rojas,41,M,Chia,60,true,Old Mutual,Inpec,Rechazado
782,206884,fabio juarez,43,M,Ibague,29,false,Colpensiones,Policia,Aprobado
783,122499,pablo gonzalez,45,M,Pasto,25,true,Fondo extranjero,Policia,Rechazado
785,191760,gonzalo barrera,45,M,Barranquilla,52,false,Colpensiones,Policia,Aprobado
786,217067,felipe garcia,38,F,Cucuta,34,false,Colpensiones,Mininterior,Aprobado
789,802633,yolanda morales,23,F,Pitalito,54,true,Colpensiones,Null,Aprobado
790,489026,hugo juarez,54,F,Arauquita,28,false,Colpensiones,Mininterior,Aprobado
791,441430,teresa santa,46,F,Cucuta,22,true,Old Mutual,Inpec,Rechazado
793,699001,silvia valenzuela,54,F,Monteria,48,true,Fondo extranjero,Inpec,Rechazado
794,845813,jose gomez,36,M,Inirida,40,false,Colpensiones,Inpec,Aprobado
795,906009,guillermo hernandez,46,F,Inirida,20,false,Colpensiones,Armada,Aprobado
796,823519,felicia guzman,44,M,Medellin,38,true,Fondo extranjero,Policia,Rechazado
797,858332,samuel gonzalez,48,F,Apartado,26,false,Colpensiones,Null,Aprobado
798,623707,yasmin gonzalez,56,F,Manizales,55,true,Proteccion,Policia,Rechazado
799,925289,carmen rodriguez,45,M,Riohacha,25,true,Porvenir,Null,Rechazado
800,401616,marcos mendoza,52,M,Valledupar,29,false,Colpensiones,Minsalud,Aprobado
801,362123,karla gomez,46,M,Bucaramanga,33,true,Proteccion,Null,Rechazado
