id_cotizante,cedula,nombre,edad,genero,ciudad,semanasCotizadas,declaraRenta,fondoDePensiones,entidadPublica
378,319762,samuel castillo,50,F,Cali,33,false,Old Mutual,Policia
379,973151,samuel serrano,39,M,Soacha,34,true,Porvenir,Mininterior
380,327718,daniel valverde,33,F,Yopal,26,false,Colfondos,Policia
381,776440,leandro alfaro,31,M,Tunja,24,false,Old Mutual,Inpec
382,210756,silvia moreno,54,M,Soacha,31,true,Colpensiones,Mininterior
383,555855,karen torres,47,M,Pitalito,52,true,Proteccion,Inpec
384,956099,olga mendoza,46,M,Apartado,32,true,Colfondos,Armada
385,419342,ivan jimenez,26,M,Arauquita,52,true,Colpensiones,Mininterior
386,170055,juan rodriguez,45,F,Apartado,45,false,Proteccion,Null
387,276643,raul quintero,36,M,Arauca,24,false,Porvenir,Policia
388,625017,zoe delgado,40,M,Cucuta,27,true,Proteccion,Armada
389,260388,alexander rodrigo,55,M,Barranquilla,30,false,Porvenir,Policia
390,301654,jose vargas,25,M,Monteria,54,false,Fondo extranjero,Null
391,128242,federico reyes,58,M,Bucaramanga,52,true,Proteccion,Inpec
392,663808,teresa gomez,55,F,Pitalito,39,false,Proteccion,Null
393,227222,yolanda reyes,29,F,Cartagena,36,true,Old Mutual,Policia
394,727061,josue ferrari,21,F,Leticia,53,true,Proteccion,Minsalud
395,249579,diana delgado,51,M,Popayan,44,false,Old Mutual,Mininterior
396,893946,gloria hinojosa,22,F,Riohacha,33,true,Proteccion,Null
397,144441,eduardo torres,60,M,Cucuta,48,false,Colfondos,Armada
398,981938,carlos torres,26,F,Pasto,58,false,Old Mutual,Policia
399,565211,yadira vargas,21,F,Cartagena,32,true,Old Mutual,Minsalud
400,275728,ursula caro,45,M,Bogota,47,true,Colfondos,Inpec
401,851070,wilfredo delgado,31,F,Sincelejo,49,false,Null,Mininterior
402,478439,emilio gonzalez,21,M,Villavicencio,28,false,Proteccion,Armada
403,170854,gloria gonzalez,29,F,Florencia,59,true,Colfondos,Null
404,991931,angela salazar,53,F,Sincelejo,27,true,Null,Null
405,331119,hugo marin,59,F,Pereira,46,false,Null,Inpec
406,599765,violeta torres,35,M,Neiva,43,true,Proteccion,Armada
407,596492,bruno soto,42,M,Bogota,26,true,Old Mutual,Minsalud
408,922232,pedro montero,52,M,Chia,58,true,Proteccion,Policia
409,359055,lucas romero,26,M,Florencia,43,false,Porvenir,Inpec
410,358890,iris alfaro,39,M,Pitalito,51,false,Null,Inpec
411,217094,gonzalo caro,24,M,Medellin,53,false,Colpensiones,Minsalud
412,953873,vicente carrillo,55,F,Monteria,59,false,Colfondos,Minsalud
413,742781,oscar sierra,48,F,Soacha,60,false,Colfondos,Policia
414,278588,isabela torres,52,F,Cartagena,37,false,Fondo extranjero,Inpec
415,843398,violeta fuentes,21,M,Leticia,35,true,Old Mutual,Inpec
416,320058,wilfredo garcia,27,F,Cucuta,36,true,Colfondos,Armada
417,577361,ana flores,36,F,Cali,45,true,Old Mutual,Mininterior
418,749419,kike caro,29,F,Armenia,44,true,Fondo extranjero,Null
419,852281,natividad ruiz,55,F,Apartado,48,false,Colfondos,Minsalud
420,732369,oscar soto,29,F,Tunja,33,true,Porvenir,Inpec
421,323454,pablo pineda,23,F,Sincelejo,42,true,Porvenir,Inpec
422,699843,rosa pinto,26,M,Apartado,23,true,Proteccion,Armada
423,863976,yolanda alvarado,45,M,Villavicencio,30,true,Porvenir,Inpec
424,855517,beto jimenez,38,F,Cartagena,28,true,Colpensiones,Policia
425,641646,silvia torres,30,F,Soacha,47,false,Porvenir,Mininterior
426,691479,samuel cruz,54,F,Inirida,21,false,Null,Mininterior
427,165042,federico castillo,53,M,Sincelejo,20,true,Colpensiones,Inpec
428,926864,luisana ron,45,F,Monteria,37,true,Proteccion,Mininterior
429,706856,montserrat fuentes,39,F,Neiva,32,true,Proteccion,Mininterior
430,422662,xavier perez,29,M,Monteria,27,false,Null,Minsalud
431,738035,zulema soto,41,M,Quibdo,45,false,Old Mutual,Armada
432,795877,oscar castro,58,F,Bogota,35,false,Porvenir,Null
433,291180,hector alvarez,24,F,Chia,58,false,Null,Minsalud
434,663385,bianca torres,47,F,Yopal,41,false,Colfondos,Armada
435,164705,wenceslao ferrer,26,M,Pasto,52,true,Old Mutual,Policia
436,995937,walter ron,56,M,Bucaramanga,24,true,Porvenir,Inpec
437,134069,teresa perez,58,F,Medellin,24,true,Fondo extranjero,Null
438,232578,alfonso marin,43,F,Bogota,36,true,Porvenir,Armada
439,650889,rosa cruz,55,F,Manizales,52,false,Colpensiones,Mininterior
440,480309,eugenia delgado,35,F,Monteria,43,false,Old Mutual,Policia
441,295318,hugo martinez,30,M,Pitalito,46,false,Proteccion,Mininterior
442,459326,juanita diaz,59,F,Cali,26,true,Colfondos,Mininterior
443,137685,iris lopez,20,F,Medellin,47,true,Null,Null
444,643642,carmen delgado,42,M,Girardot,56,false,Old Mutual,Mininterior
445,578301,francisco guadalupe,53,M,Quibdo,38,false,Colfondos,Policia
446,167635,violeta mora,31,F,Armenia,51,true,Fondo extranjero,Inpec
447,920680,kevin perez,26,M,Pereira,25,false,Proteccion,Armada
448,427763,oscar martinez,43,F,Sincelejo,32,false,Proteccion,Policia
449,726899,xavier sarmiento,39,M,Tunja,46,false,Colpensiones,Policia
450,760179,gabriel franco,55,M,Neiva,28,false,Colpensiones,Armada
451,382560,lidia pizarro,33,M,Girardot,31,true,Fondo extranjero,Inpec
452,226606,wenceslao lopez,50,F,Valledupar,56,true,Null,Minsalud
453,830937,roberto vazquez,53,M,Pasto,38,false,Fondo extranjero,Armada
454,557591,manuel garcia,21,F,Girardot,45,true,Colpensiones,Armada
455,680659,daniela garcia,43,F,Bogota,50,true,Old Mutual,Policia
456,232931,sofia gonzalez,31,F,Yopal,44,false,Porvenir,Null
457,858092,emilio rodrigo,23,M,Medellin,35,false,Colpensiones,Policia
458,439908,karina gil,34,F,Barranquilla,31,false,Fondo extranjero,Inpec
459,285426,esteban pinto,27,M,Arauca,22,false,Fondo extranjero,Null
460,912755,mariana vazquez,28,M,Sincelejo,32,false,Colfondos,Minsalud
461,870177,daniela jimenez,20,M,Pitalito,59,true,Porvenir,Armada
462,862665,oscar cruz,53,M,Arauca,21,true,Null,Mininterior
463,737673,sonia martinez,26,F,Pitalito,48,false,Porvenir,Minsalud
464,576682,carmen perez,38,M,Cucuta,46,true,Null,Mininterior
465,180393,isabela serrano,42,F,Barranquilla,38,true,Null,Armada
466,329790,josue ramirez,37,M,Pasto,40,false,Colpensiones,Mininterior
467,344796,patricia vargas,59,M,Monteria,25,false,Proteccion,Mininterior
468,436797,wenceslao morales,57,M,Pasto,26,false,Proteccion,Policia
469,188142,samuel cruz,48,M,Chia,57,false,Porvenir,Inpec
470,258534,jose rodriguez,52,F,Santa Marta,60,false,Proteccion,Mininterior
471,131146,luisana salazar,32,M,Villavicencio,35,false,Fondo extranjero,Null
472,371500,ignacio medina,51,M,Yopal,35,false,Colfondos,Null
473,495028,ursula rodriguez,45,F,Girardot,22,false,Colfondos,Policia
474,651213,federico vargas,24,F,Apartado,45,true,Porvenir,Inpec
475,416749,katerina martinez,33,M,Pereira,41,false,Colpensiones,Null
476,484896,alberto ruiz,29,M,Armenia,37,false,Colfondos,Armada
477,557816,patricia castro,22,F,Soacha,48,true,Colpensiones,Inpec
478,430442,xavier vega,59,M,Apartado,31,false,Old Mutual,Armada
479,413496,pilar gonzalez,46,F,Cucuta,38,true,Fondo extranjero,Inpec
480,955406,isabela delgado,50,M,Sincelejo,35,true,Old Mutual,Null
481,243091,yasmin alvarez,45,M,Riohacha,32,false,Old Mutual,Mininterior
482,535838,sergio soto,46,F,Pasto,48,false,Colpensiones,Mininterior
483,545879,fabiola ramirez,38,F,Neiva,28,true,Colfondos,Mininterior
484,999281,hugo gonzalez,54,M,Popayan,41,false,Colfondos,Minsalud
485,521048,rami martinez,50,M,Tunja,43,true,Colfondos,Minsalud
486,124691,alberto silva,40,M,Santa Marta,33,true,Old Mutual,Minsalud
487,727507,yolanda gil,27,M,Manizales,54,true,Null,Inpec
488,878483,victor vega,30,F,Pasto,28,false,Old Mutual,Inpec
489,739601,oscar reyes,38,M,Pasto,42,true,Porvenir,Null
490,385693,manuel carrillo,37,F,Monteria,24,true,Proteccion,Mininterior
491,712811,manuel castillo,35,M,Santa Rosa de Cabal,42,false,Colpensiones,Mininterior
492,240549,guillermo garcia,60,F,Medellin,35,false,Porvenir,Policia
493,491878,olivia doris,59,M,Valledupar,26,true,Proteccion,Inpec
494,337052,mario reyes,50,M,Inirida,30,true,Colpensiones,Null
495,152250,sergio sanchez,21,F,Arauca,37,false,Colpensiones,Policia
496,855554,elsa vargas,45,F,Santa Marta,40,true,Old Mutual,Armada
497,557205,nerea ramirez,21,M,Manizales,24,false,Colpensiones,Minsalud
498,946391,yadira fuentes,29,F,Ibague,50,false,Old Mutual,Mininterior
499,756599,alberto romero,42,F,Quibdo,20,false,Colfondos,Inpec
500,845903,federico garcia,43,M,Arauquita,28,true,Colfondos,Policia
501,210810,wilfredo reyes,40,M,Pereira,37,true,Null,Inpec
502,624418,eliza salas,53,F,Florencia,42,false,Colpensiones,Policia
503,920432,alexander alfaro,20,M,Cartagena,45,false,Porvenir,Armada
504,691069,federico ferrer,24,F,Pereira,37,false,Porvenir,Inpec
505,800136,yadira montero,30,F,Popayan,60,false,Null,Minsalud
506,975288,ximena barrios,23,F,Pitalito,25,true,Old Mutual,Null
507,508142,violeta castro,25,F,Monteria,45,false,Colpensiones,Armada
508,955365,daniel soto,38,F,Villavicencio,56,false,Colfondos,Null
509,788014,manuel quiroz,59,M,Pasto,20,false,Null,Inpec
510,773633,xavier perez,48,M,Pasto,48,false,Null,Inpec
511,658932,ignacio pizarro,29,M,Villavicencio,59,true,Colfondos,Policia
512,634986,rosa alvarez,33,M,Santa Marta,45,true,Colfondos,Armada
513,570450,luisana quintana,31,F,Bogota,38,false,Fondo extranjero,Mininterior
514,815821,federico rodriguez,50,M,Arauquita,56,true,Old Mutual,Minsalud
515,952959,roberto perez,51,M,Santa Marta,34,true,Old Mutual,Null
516,887898,oscar castillo,31,M,Valledupar,59,false,Colpensiones,Null
517,312889,noel guadalupe,22,F,Apartado,35,true,Fondo extranjero,Mininterior
518,681430,gonzalo martinez,44,M,Arauca,46,true,Fondo extranjero,Inpec
519,620519,leandro castillo,23,M,Pereira,46,false,Null,Policia
520,403053,gema perez,57,M,Valledupar,38,true,Colfondos,Minsalud
521,112733,zacarias cruz,25,F,Bogota,47,true,Old Mutual,Armada
522,907330,angela torres,33,M,Quibdo,50,true,Null,Mininterior
523,368604,claudia marquez,25,M,Apartado,49,false,Proteccion,Armada
524,921572,isabela vargas,48,M,Pereira,52,true,Null,Minsalud
525,522388,leonardo rodriguez,41,F,Apartado,60,true,Old Mutual,Minsalud
526,311806,gabriela romero,46,F,Inirida,47,true,Null,Minsalud
527,391529,yolanda castillo,41,M,Popayan,38,false,Proteccion,Minsalud
528,282218,kira medina,26,M,Cali,28,true,Null,Null
529,526415,josue santa,40,F,Santa Rosa de Cabal,54,false,Old Mutual,Policia
530,157636,wenceslao torres,45,F,Arauquita,24,true,Colpensiones,Armada
531,676755,zulema herrera,44,M,Cartagena,53,false,Porvenir,Armada
532,506550,veronica torres,58,F,Neiva,57,false,Proteccion,Null
533,338552,oscar salas,45,F,Yopal,40,false,Null,Null
534,663061,eliza delgado,24,F,Villavicencio,44,true,Colpensiones,Armada
535,350715,barbara delgado,60,F,Barranquilla,30,true,Porvenir,Inpec
536,841703,daniel sanchez,24,M,Pasto,57,true,Proteccion,Minsalud
537,557363,carmen delgado,37,F,Chia,20,true,Porvenir,Minsalud
538,389759,cristobal rojas,31,F,Cali,42,true,Porvenir,Inpec
539,602743,fabiola andrade,50,M,Apartado,58,false,Old Mutual,Mininterior
540,332646,gabriel gomez,45,F,Ibague,47,true,Fondo extranjero,Inpec
541,885566,elias gonzalez,43,F,Arauca,37,true,Colfondos,Inpec
542,640087,yolanda pardo,26,M,Armenia,46,false,Old Mutual,Inpec
543,616573,ricardo martinez,23,F,Medellin,56,true,Fondo extranjero,Null
544,395912,nicolas barrera,49,F,Chia,47,false,Proteccion,Null
545,621712,federico hernandez,30,F,Villavicencio,36,true,Old Mutual,Policia
546,482815,zoraida pineda,43,M,Soacha,29,true,Colpensiones,Minsalud
547,951416,andres garcia,59,F,Arauquita,46,false,Old Mutual,Mininterior
548,900040,patricia pardo,51,M,Popayan,51,false,Porvenir,Armada
549,371324,rami guadalupe,42,M,Apartado,53,true,Porvenir,Minsalud
550,832993,josue martinez,39,F,Arauquita,56,false,Colpensiones,Mininterior
551,175024,claudia garcia,21,M,Sincelejo,36,true,Null,Minsalud
552,950736,david santa,40,M,Girardot,20,false,Colpensiones,Minsalud
553,489647,benito salazar,43,M,Soacha,34,false,Fondo extranjero,Mininterior
554,150866,fabio mora,41,M,Tunja,23,true,Null,Minsalud
555,119461,tomas garcia,53,M,Apartado,35,true,Proteccion,Policia
556,124016,hugo gonzalez,37,F,Tunja,42,true,Colfondos,Policia
557,176845,andres murillo,54,F,Apartado,54,true,Colfondos,Mininterior
558,474064,javier reyes,53,F,Villavicencio,32,true,Null,Minsalud
559,560916,david gonzalez,54,F,Cucuta,45,false,Colpensiones,Mininterior
560,703013,natividad alvarado,31,F,Arauca,39,true,Colfondos,Inpec
561,549720,isabela david,36,M,Arauca,48,true,Porvenir,Mininterior
562,598308,alfonso bautista,23,M,Cucuta,48,true,Porvenir,Mininterior
563,380464,barbara henao,49,M,Tunja,27,true,Porvenir,Minsalud
564,218867,violeta ron,39,M,Ibague,46,true,Colfondos,Minsalud
565,938185,raul calderon,57,F,Girardot,36,true,Null,Mininterior
566,185152,hugo gomez,38,M,Yopal,54,false,Old Mutual,Inpec
567,643402,veronica david,38,M,Leticia,34,true,Proteccion,Policia
568,631915,zulema moreno,40,M,Girardot,30,false,Null,Null
569,366612,carmen martinez,35,M,Pitalito,46,true,Old Mutual,Null
570,584577,cesar alvarado,55,M,Florencia,26,true,Porvenir,Inpec
571,468137,carlos moreno,59,F,Florencia,44,false,Colpensiones,Armada
572,775142,walter torres,23,M,Tunja,51,true,Colpensiones,Minsalud
573,691560,teresa carrillo,53,M,Bogota,40,false,Colfondos,Armada
574,911085,miriam salcedo,45,F,Popayan,54,false,Porvenir,Null
575,617906,carmen hernandez,48,F,Ibague,57,true,Porvenir,Policia
576,761159,gabriel pico,45,F,Soacha,60,false,Fondo extranjero,Mininterior
577,727468,jose herrera,40,M,Inirida,55,true,Colpensiones,Minsalud
578,171029,susana pico,34,F,Cucuta,39,true,Old Mutual,Inpec
579,352193,quiana romero,22,F,Medellin,25,true,Proteccion,Minsalud
580,371932,veronica vega,47,M,Bogota,45,false,Proteccion,Minsalud
581,697475,victor vega,44,M,Valledupar,20,false,Old Mutual,Inpec
582,809364,ignacio perez,37,F,Leticia,37,true,Null,Inpec
583,143725,eduardo montero,48,M,Yopal,28,true,Old Mutual,Inpec
584,590877,tomas delgado,48,F,Santa Rosa de Cabal,53,true,Colpensiones,Policia
585,773672,kevin alvarado,41,F,Riohacha,46,false,Fondo extranjero,Null
586,235918,eugenia quintero,48,M,Barranquilla,47,true,Porvenir,Null
587,576008,ursula reyes,45,M,Pitalito,51,true,Colpensiones,Mininterior
588,800331,zulema murillo,55,F,Bucaramanga,49,true,Proteccion,Armada
589,228689,manuel castillo,28,F,Santa Rosa de Cabal,42,true,Fondo extranjero,Minsalud
590,146130,isabela ramirez,34,F,Villavicencio,45,true,Colpensiones,Minsalud
591,568027,fernando gonzalez,34,F,Leticia,57,false,Null,Mininterior
592,167025,susana castro,41,M,Neiva,22,true,Colpensiones,Armada
593,141808,katerina bautista,59,M,Pereira,36,true,Fondo extranjero,Minsalud
594,948248,sergio bautista,47,M,Yopal,56,true,Fondo extranjero,Minsalud
595,492366,nadia martinez,25,F,Santa Rosa de Cabal,43,false,Colpensiones,Mininterior
596,472134,olivia barrios,27,M,Bucaramanga,56,false,Null,Mininterior
597,503565,olga hernandez,53,F,Cartagena,56,false,Null,Mininterior
598,519938,laura reyes,44,F,Medellin,32,true,Porvenir,Minsalud
599,841022,miriam carrillo,30,F,Neiva,47,false,Fondo extranjero,Mininterior
600,861705,yadira rivas,53,M,Chia,57,true,Colpensiones,Null
601,261933,alfonso garcia,31,F,Cucuta,42,false,Old Mutual,Inpec
602,911902,elias leon,41,M,Medellin,41,false,Fondo extranjero,Inpec
603,120836,hector pinto,56,M,Manizales,54,true,Colpensiones,Mininterior
604,872003,wilfredo pineda,45,F,Tunja,25,false,Proteccion,Inpec
605,576973,david cifuentes,53,F,Manizales,48,true,Fondo extranjero,Mininterior
606,846658,luis serrano,36,M,Pasto,48,false,Colfondos,Inpec
607,601108,beto perez,45,F,Chia,33,false,Colpensiones,Armada
608,196104,teresa salazar,21,M,Arauquita,56,false,Proteccion,Armada
609,127783,raul medina,28,F,Barranquilla,57,true,Old Mutual,Null
610,798191,barbara castillo,58,F,Leticia,38,false,Colpensiones,Null
611,208667,lucas serrano,52,M,Pitalito,51,false,Old Mutual,Armada
612,718038,urbano serna,26,M,Leticia,25,false,Proteccion,Inpec
613,684460,oscar alvarez,30,M,Monteria,33,false,Colpensiones,Armada
614,601550,alexander garcia,32,F,Soacha,53,false,Fondo extranjero,Minsalud
615,789183,jorge gomez,25,M,Leticia,49,false,Null,Mininterior
616,648307,david calderon,45,F,Pasto,51,true,Porvenir,Policia
617,886727,eugenia leon,38,M,Chia,52,true,Null,Armada
618,516246,xavier valenzuela,47,F,Inirida,45,false,Fondo extranjero,Null
619,111523,rosa garcia,27,F,Girardot,40,true,Colfondos,Inpec
620,245267,fernando perez,24,F,Cucuta,50,true,Proteccion,Inpec
621,788640,daniel murillo,28,M,Neiva,59,true,Colfondos,Armada
622,903107,veronica salas,59,M,Sincelejo,54,false,Colfondos,Armada
623,303936,carlos gonzalez,59,M,Barranquilla,28,true,Proteccion,Inpec
624,552207,veronica martinez,48,F,Florencia,25,true,Null,Null
625,119126,valeria carrillo,34,F,Pasto,23,true,Porvenir,Minsalud
626,937855,katerina pinto,41,F,Riohacha,43,true,Colpensiones,Minsalud
627,195756,noelia carrillo,21,F,Arauca,53,false,Fondo extranjero,Minsalud
628,135182,zulema ramirez,34,F,Apartado,31,false,Null,Armada
629,426979,nadia alvarez,49,M,Neiva,32,false,Colfondos,Null
630,814269,sofia mendez,59,F,Inirida,50,true,Porvenir,Inpec
631,826166,graciela garcia,55,M,Ibague,31,false,Porvenir,Null
632,130080,teresa hernandez,60,M,Sincelejo,48,false,Porvenir,Minsalud
633,119995,daniel david,51,F,Santa Marta,58,true,Proteccion,Minsalud
634,609496,alexander calderon,53,M,Cali,53,false,Old Mutual,Policia
635,507783,olga caro,24,M,Medellin,45,true,Proteccion,Null
636,865886,claudia delgado,29,M,Ibague,21,true,Null,Null
637,964333,ursula rojas,36,M,Barranquilla,34,false,Fondo extranjero,Armada
638,311320,vicente sanchez,22,F,Pasto,53,false,Colfondos,Armada
639,867683,ana cifuentes,57,M,Florencia,60,false,Colfondos,Minsalud
640,395563,cesar vega,52,M,Sincelejo,31,true,Proteccion,Minsalud
641,712704,luis cruz,50,F,Villavicencio,56,true,Old Mutual,Mininterior
642,664684,teresa castillo,40,M,Girardot,31,false,Proteccion,Minsalud
643,152197,luis restrepo,46,M,Villavicencio,31,true,Null,Null
644,882389,karla roberto,30,M,Valledupar,57,false,Null,Policia
645,231479,ivana jimenez,25,F,Apartado,53,false,Colfondos,Armada
646,703312,ursula ruiz,52,M,Arauca,52,false,Fondo extranjero,Inpec
647,863686,silvia rodrigo,26,F,Villavicencio,57,true,Colfondos,Policia
648,318963,kevin vega,41,F,Manizales,51,true,Null,Armada
649,802253,zacarias gonzalez,29,F,Popayan,55,true,Colpensiones,Minsalud
650,143945,zulema pinto,26,F,Neiva,46,false,Null,Minsalud
651,949654,gabriel perez,48,M,Inirida,52,true,Porvenir,Inpec
652,430504,raul mendoza,38,F,Pitalito,22,false,Null,Minsalud
653,391065,hugo alvarado,48,F,Bogota,29,false,Colpensiones,Null
654,808612,walter piedra,60,F,Arauca,37,false,Porvenir,Minsalud
655,175201,marta garcia,48,F,Ibague,27,true,Proteccion,Inpec
656,780638,oscar marquez,21,F,Chia,53,true,Colpensiones,Policia
657,337803,graciela rojas,60,M,Monteria,55,false,Old Mutual,Armada
658,126394,julieta perez,32,F,Barranquilla,23,false,Colfondos,Policia
659,225291,montserrat cruz,33,F,Quibdo,53,true,Fondo extranjero,Inpec
660,703244,juanita flores,22,F,Arauquita,27,false,Fondo extranjero,Policia
661,803084,karla garcia,29,F,Santa Marta,35,true,Proteccion,Null
662,266062,walter moreno,56,F,Pitalito,34,false,Colfondos,Minsalud
663,558515,iris bustos,36,M,Tunja,52,true,Porvenir,Inpec
664,611601,sonia torres,55,M,Riohacha,48,false,Old Mutual,Null
665,666529,kira salazar,26,M,Girardot,55,false,Colpensiones,Minsalud
666,156653,noel morales,34,F,Bucaramanga,30,true,Porvenir,Policia
667,871347,natividad pinto,20,M,Pitalito,37,false,Porvenir,Minsalud
668,812022,alicia medina,46,F,Valledupar,35,false,Proteccion,Mininterior
669,958664,eugenia perez,35,M,Pasto,59,false,Old Mutual,Inpec
670,941772,graciela gil,40,F,Arauquita,46,true,Fondo extranjero,Mininterior
671,693662,alicia perez,60,M,Chia,42,true,Colfondos,Inpec
672,341743,urbano marin,37,M,Leticia,25,true,Proteccion,Minsalud
673,223000,yolanda maron,37,F,Tunja,36,true,Colfondos,Null
674,892781,benito delgado,38,M,Tunja,50,true,Colfondos,Policia
675,113056,pablo vega,24,M,Soacha,59,false,Colfondos,Inpec
676,377177,rami moreno,50,M,Barranquilla,41,true,Proteccion,Policia
677,177861,claudia rojas,41,M,Bogota,26,false,Proteccion,Armada
678,289210,isidro barrera,59,M,Tunja,50,false,Fondo extranjero,Inpec
679,325441,wilson zapata,40,F,Sincelejo,37,true,Fondo extranjero,Null
