id_caracterizacion,cedula,nombre,entidadPublica,condecoraciones,hijosEntidadPublica,familiarPolicia,mayorEdadFamiliarPolicia,observacionesDisciplinarias,tipoInstitucionLegal,sanciones
338,466730,yolanda vargas,Policia,false,false,true,false,ObservacionArmada,Procuraduria,false
339,270194,violeta garcia,Armada,true,false,true,false,ObservacionArmada,Procuraduria,true
340,662069,natividad juarez,Minsalud,false,true,false,false,ObservacionMininterior,Null,false
341,971760,dolores torres,Null,true,false,false,false,ObservacionMinsalud,Null,false
342,855795,graciela lira,Null,false,true,true,true,ObservacionMininterior,Fiscalia,false
343,236115,kike garcia,Mininterior,true,false,false,false,ObservacionInpec,Null,true
344,976375,zulema leon,Mininterior,false,false,true,false,ObservacionMininterior,Fiscalia,false
345,728789,ximena juarez,Inpec,true,true,false,false,ObservacionMininterior,Null,true
346,545162,marta perez,Minsalud,false,false,true,false,Null,Procuraduria,false
347,641984,zoraida delgado,Inpec,false,false,false,false,ObservacionMinsalud,Contraloria,true
348,560758,natividad delgado,Inpec,true,true,false,true,ObservacionInpec,Contraloria,true
349,518679,isabel salas,Inpec,false,true,true,false,Null,Contraloria,true
350,252202,jorge rodrigo,Policia,false,false,false,false,ObservacionMininterior,Fiscalia,true
351,156164,leandro garcia,Mininterior,true,false,true,false,ObservacionInpec,Null,false
352,842970,oscar moreno,Armada,true,true,false,true,ObservacionMinsalud,Null,false
353,750539,ana rodriguez,Policia,true,true,true,true,ObservacionArmada,Procuraduria,true
354,872264,alex rojas,Armada,false,false,true,true,ObservacionInpec,Null,false
355,138165,sergio carrillo,Mininterior,true,true,true,false,ObservacionMinsalud,Fiscalia,true
356,192680,gabriel gonzalez,Inpec,false,true,true,false,ObservacionMininterior,Null,true
357,986869,pablo roberto,Null,false,false,true,true,ObservacionMininterior,Null,false
358,661119,gema flores,Inpec,true,true,true,false,ObservacionInpec,Procuraduria,true
359,550655,ricardo soto,Null,false,false,true,true,ObservacionArmada,Contraloria,true
360,980763,tomas martinez,Minsalud,true,false,false,false,ObservacionInpec,Contraloria,false
361,560407,francisco caro,Mininterior,true,true,false,true,ObservacionInpec,Contraloria,false
362,695708,ivana pino,Armada,false,false,false,false,ObservacionMininterior,Fiscalia,true
363,419077,raul lopez,Mininterior,false,false,true,false,ObservacionArmada,Null,false
364,309705,pedro jimenez,Null,true,false,true,true,ObservacionMinsalud,Procuraduria,true
365,319568,walter gonzalez,Null,true,true,true,false,ObservacionInpec,Procuraduria,true
366,854771,olivia rodriguez,Armada,true,false,true,false,ObservacionInpec,Fiscalia,true
367,874409,yolanda vargas,Policia,false,true,true,true,ObservacionMininterior,Null,false
368,132124,sonia silva,Mininterior,false,true,true,true,ObservacionMininterior,Procuraduria,false
369,369896,dolores jimenez,Minsalud,false,false,false,true,ObservacionMinsalud,Null,true
370,181350,pablo fuentes,Null,true,false,false,true,ObservacionMininterior,Procuraduria,true
371,498291,zoe vega,Minsalud,true,false,true,false,Null,Null,false
372,495603,alfonso calderon,Minsalud,true,true,false,true,Null,Fiscalia,false
373,709968,federico vega,Mininterior,true,false,true,true,ObservacionInpec,Fiscalia,false
374,348725,natividad soto,Minsalud,true,false,true,true,ObservacionArmada,Procuraduria,false
375,189719,hector quintero,Inpec,false,false,false,true,Null,Contraloria,false
376,660893,felipe murillo,Null,false,false,true,true,ObservacionMinsalud,Fiscalia,true
377,376879,roberto torres,Mininterior,true,true,true,true,ObservacionMinsalud,Contraloria,false
378,714959,natividad ruiz,Inpec,false,true,true,false,ObservacionArmada,Procuraduria,true
379,430232,xavier pineda,Mininterior,false,true,false,true,ObservacionMinsalud,Null,true
380,423865,dolores diaz,Armada,true,false,true,true,ObservacionMinsalud,Procuraduria,false
381,377887,rami cabrera,Mininterior,true,false,false,true,ObservacionInpec,Contraloria,false
382,854556,silvia murillo,Armada,false,false,true,false,ObservacionMinsalud,Null,false
383,231954,ursula rodrigo,Mininterior,false,true,true,true,ObservacionMininterior,Fiscalia,true
384,273492,teresa vanegas,Armada,true,false,false,false,ObservacionMininterior,Contraloria,true
385,231390,nerea murillo,Armada,true,true,true,true,Null,Procuraduria,true
386,780269,wenceslao vega,Armada,true,true,true,true,ObservacionArmada,Contraloria,true
387,881821,victor morales,Mininterior,false,false,true,false,Null,Contraloria,true
388,920903,oscar ferrari,Minsalud,true,true,true,true,ObservacionArmada,Fiscalia,false
389,624904,nadia castillo,Mininterior,true,true,true,false,Null,Contraloria,true
390,213257,noelia vega,Policia,false,true,true,false,ObservacionArmada,Null,true
391,968532,miriam lopez,Inpec,false,false,true,false,ObservacionMinsalud,Fiscalia,true
392,585108,ivana reyes,Null,false,true,false,true,ObservacionMinsalud,Procuraduria,false
393,250217,daniela martinez,Mininterior,false,true,true,true,ObservacionMinsalud,Procuraduria,false
394,634941,fabio fuentes,Policia,false,true,true,false,Null,Fiscalia,false
395,701500,pablo torres,Null,false,false,false,true,Null,Fiscalia,false
396,351845,angela bautista,Minsalud,false,true,true,true,Null,Null,true
397,455416,veronica diaz,Minsalud,false,true,true,true,ObservacionArmada,Fiscalia,true
398,749448,gema reyes,Null,true,false,true,true,Null,Procuraduria,false
399,974313,luis serna,Inpec,true,true,false,false,ObservacionMinsalud,Contraloria,false
400,398601,pablo vargas,Null,false,false,false,true,ObservacionMinsalud,Contraloria,false
401,342057,cristobal fuentes,Mininterior,false,true,false,true,Null,Procuraduria,true
402,837929,yolanda soto,Policia,false,false,false,true,Null,Fiscalia,false
403,455492,alfonso rivera,Policia,false,true,false,true,ObservacionMinsalud,Null,false
404,570740,tatiana salas,Minsalud,true,false,true,false,ObservacionMininterior,Fiscalia,false
405,255297,samuel rivera,Null,false,true,true,false,Null,Procuraduria,true
406,181103,bruno soto,Armada,true,false,true,false,ObservacionInpec,Null,true
407,370512,marcos reyes,Inpec,true,false,true,false,Null,Contraloria,true
408,817497,mario rivas,Policia,true,false,false,true,Null,Contraloria,false
409,334516,nadia jimenez,Mininterior,false,false,true,false,Null,Procuraduria,true
410,289315,tomas salazar,Policia,true,true,true,false,Null,Contraloria,true
411,880627,walter romero,Armada,true,true,true,true,ObservacionMinsalud,Procuraduria,false
412,522478,felipe diaz,Policia,false,true,false,true,Null,Contraloria,true
413,982707,emilio salazar,Mininterior,false,false,true,true,ObservacionInpec,Contraloria,true
414,629852,hugo pineda,Mininterior,true,false,false,true,Null,Procuraduria,false
415,378169,luis soto,Inpec,false,true,false,false,ObservacionInpec,Fiscalia,true
416,965347,diana cabrera,Armada,true,true,true,false,ObservacionMinsalud,Null,true
417,834374,gloria delgado,Minsalud,false,true,false,true,ObservacionInpec,Fiscalia,true
418,566663,helena sanchez,Mininterior,false,true,false,false,ObservacionInpec,Contraloria,false
419,307450,alexander salas,Minsalud,true,true,false,false,ObservacionInpec,Fiscalia,false
420,439336,lidia vargas,Minsalud,true,true,false,false,ObservacionMinsalud,Null,false
421,662914,samuel gonzalez,Minsalud,true,false,true,true,ObservacionArmada,Fiscalia,false
422,966425,zulema mendoza,Armada,true,true,false,false,ObservacionMinsalud,Procuraduria,false
423,852517,marta salazar,Mininterior,false,false,false,false,Null,Contraloria,true
424,661506,alicia fuentes,Mininterior,true,false,false,true,Null,Contraloria,false
425,319484,zulema romero,Minsalud,true,false,false,true,ObservacionArmada,Null,false
426,360732,ivonne hinojosa,Null,true,true,true,true,Null,Null,true
427,176125,humberto cabrera,Armada,false,true,true,true,ObservacionMininterior,Contraloria,true
428,393681,benito salas,Minsalud,true,false,true,true,Null,Contraloria,false
429,796900,xavier ramirez,Inpec,true,false,true,true,ObservacionArmada,Fiscalia,true
430,685690,esteban reyes,Null,false,true,false,false,ObservacionMininterior,Null,true
431,872969,manuel vega,Null,true,true,false,false,ObservacionInpec,Contraloria,true
432,625578,nerea mendoza,Policia,true,true,false,false,ObservacionInpec,Contraloria,true
433,971605,ursula roberto,Policia,false,false,true,false,Null,Procuraduria,true
434,250065,claudia vargas,Minsalud,false,true,true,true,ObservacionInpec,Contraloria,false
435,150673,hugo cruz,Inpec,false,true,false,false,ObservacionMininterior,Fiscalia,true
436,439283,daniela castillo,Inpec,true,true,true,true,ObservacionMininterior,Fiscalia,true
437,416720,diana castro,Inpec,false,true,true,true,ObservacionArmada,Procuraduria,false
438,703324,jorge vargas,Inpec,false,false,false,true,ObservacionMininterior,Contraloria,false
439,502667,luis hidalgo,Armada,true,false,false,true,ObservacionInpec,Null,true
440,488424,ivan sanchez,Minsalud,true,true,true,false,ObservacionInpec,Procuraduria,true
441,192848,karla martinez,Armada,false,true,false,true,ObservacionArmada,Procuraduria,false
442,956322,diana salas,Armada,false,true,true,true,ObservacionMinsalud,Null,false
443,126717,benjamin torres,Policia,false,true,false,true,ObservacionMininterior,Contraloria,false
444,290608,laura roberto,Minsalud,true,true,true,false,Null,Null,false
445,724416,eugenia quintero,Policia,false,false,true,true,ObservacionInpec,Procuraduria,true
446,691334,eugenia caro,Armada,false,true,true,false,ObservacionArmada,Fiscalia,true
447,849412,quico quiroz,Policia,false,false,false,true,ObservacionMinsalud,Null,false
448,764740,karla navarro,Mininterior,true,true,false,true,ObservacionArmada,Null,false
449,237649,gonzalo henao,Null,false,true,true,false,ObservacionArmada,Null,true
450,934227,kevin vargas,Policia,true,false,true,true,ObservacionArmada,Null,true
451,109050,graciela pinto,Armada,false,false,false,true,ObservacionMinsalud,Procuraduria,false
452,793925,helena garcia,Minsalud,false,false,false,false,ObservacionMinsalud,Fiscalia,true
453,480464,andres guzman,Mininterior,true,true,true,false,ObservacionInpec,Procuraduria,false
454,150123,jose vega,Armada,false,true,false,true,ObservacionMininterior,Contraloria,false
455,424829,wilson sierra,Mininterior,false,false,false,false,ObservacionMinsalud,Procuraduria,false
456,188288,quiana ruiz,Inpec,true,false,true,false,ObservacionMininterior,Contraloria,false
457,547933,alfonso castro,Inpec,true,false,true,false,ObservacionMininterior,Contraloria,true
458,928979,isabel romero,Minsalud,false,false,true,false,ObservacionMininterior,Null,true
459,274707,patricia jimenez,Null,false,true,true,false,ObservacionMinsalud,Null,false
460,108329,ivana romero,Inpec,true,true,false,false,ObservacionMininterior,Procuraduria,false
461,142750,veronica alvarez,Policia,true,false,true,true,ObservacionInpec,Fiscalia,true
462,329156,javier rojas,Policia,false,true,false,true,ObservacionMininterior,Contraloria,false
463,822835,pablo serna,Policia,false,true,true,true,ObservacionMininterior,Fiscalia,true
464,681273,yolanda cifuentes,Minsalud,true,true,true,true,ObservacionMininterior,Null,false
465,254266,gloria alvarez,Armada,false,false,false,true,ObservacionArmada,Null,false
466,664729,walter quintero,Armada,false,true,true,true,ObservacionMininterior,Contraloria,false
467,969990,montserrat delgado,Inpec,false,false,true,false,ObservacionMinsalud,Contraloria,true
468,579821,blanca hernandez,Minsalud,false,false,true,true,ObservacionMininterior,Null,false
469,992265,robinson castro,Null,false,false,true,false,ObservacionMininterior,Contraloria,false
470,771065,humberto gil,Inpec,true,false,false,true,ObservacionArmada,Null,true
471,419892,noelia calderon,Policia,true,false,false,true,ObservacionMininterior,Procuraduria,false
472,928452,montserrat caro,Null,true,false,false,true,Null,Procuraduria,false
473,283920,xavier ramirez,Policia,true,false,false,true,ObservacionArmada,Null,true
474,441800,federico hidalgo,Mininterior,false,false,true,true,ObservacionArmada,Fiscalia,true
475,165762,francisco quintero,Null,true,false,true,false,ObservacionInpec,Null,true
476,687516,isidro montero,Policia,true,true,false,true,ObservacionMininterior,Contraloria,true
477,875570,raul lopez,Minsalud,true,true,false,false,ObservacionInpec,Contraloria,true
478,338039,lidia bautista,Null,true,false,true,true,ObservacionMininterior,Procuraduria,false
479,420639,leandro ferrari,Policia,true,false,true,true,ObservacionInpec,Contraloria,true
480,937425,karla cruz,Inpec,true,true,true,true,ObservacionInpec,Procuraduria,false
481,523051,zacarias alvarado,Mininterior,false,false,false,false,ObservacionMininterior,Null,false
482,640269,hugo henao,Minsalud,true,true,true,false,ObservacionArmada,Fiscalia,true
483,906759,pablo gonzalez,Policia,false,false,true,true,ObservacionArmada,Contraloria,true
484,953435,xavier ruiz,Armada,false,false,true,true,ObservacionInpec,Contraloria,false
485,236543,cristobal hidalgo,Armada,false,false,true,false,ObservacionInpec,Fiscalia,true
486,689849,oscar leon,Null,false,true,true,true,Null,Fiscalia,true
487,503657,felipe gonzalez,Minsalud,true,false,false,true,ObservacionMininterior,Fiscalia,false
488,801066,olga lopez,Inpec,false,false,false,true,ObservacionMininterior,Procuraduria,true
489,482583,ximena vega,Mininterior,false,true,false,true,ObservacionInpec,Fiscalia,true
490,951551,helena serna,Null,false,true,true,true,ObservacionMininterior,Contraloria,true
491,781674,robinson rodriguez,Inpec,false,false,true,true,ObservacionInpec,Null,false
492,478312,luis ramirez,Mininterior,true,true,true,false,ObservacionMinsalud,Contraloria,true
493,699091,olivia romero,Mininterior,true,true,false,false,ObservacionMininterior,Null,true
494,865475,xavier vega,Policia,true,false,true,true,ObservacionMininterior,Contraloria,false
495,767123,gonzalo herrera,Armada,false,true,true,false,ObservacionMininterior,Null,true
496,279668,marta alvarez,Policia,false,false,false,true,ObservacionMinsalud,Fiscalia,true
497,527810,julieta martinez,Mininterior,false,false,false,true,ObservacionMininterior,Procuraduria,true
498,205244,alicia gomez,Mininterior,false,false,true,true,ObservacionMininterior,Contraloria,false
499,912591,ivan salazar,Null,true,false,false,true,ObservacionMininterior,Procuraduria,true
500,507998,nerea murillo,Inpec,true,true,true,false,ObservacionMininterior,Fiscalia,false
501,276439,carmen delgado,Mininterior,true,true,false,true,ObservacionInpec,Fiscalia,true
502,825633,alicia garcia,Mininterior,true,true,true,false,ObservacionArmada,Null,false
503,553173,xavier hernandez,Null,false,false,true,true,ObservacionMininterior,Procuraduria,false
504,233707,olga quiroz,Null,true,true,true,true,ObservacionArmada,Null,false
505,296095,rosa rojas,Policia,false,false,true,false,ObservacionInpec,Null,true
506,901265,fernando sanchez,Minsalud,true,true,false,true,ObservacionArmada,Contraloria,false
507,515694,lidia reyes,Mininterior,false,false,true,false,ObservacionMininterior,Procuraduria,true
508,709966,fernando perez,Minsalud,false,true,false,false,ObservacionArmada,Fiscalia,true
509,484661,nicolas mendez,Mininterior,true,false,true,false,ObservacionArmada,Contraloria,true
510,504234,kevin piedra,Null,true,true,false,true,ObservacionMininterior,Procuraduria,true
511,313144,marta perez,Armada,true,false,false,false,ObservacionInpec,Contraloria,false
512,309768,hugo hidalgo,Mininterior,true,true,true,false,Null,Null,true
513,336542,bruno gil,Inpec,false,false,true,true,Null,Fiscalia,true
514,848689,jorge cameron,Mininterior,true,true,true,false,ObservacionMinsalud,Contraloria,false
515,728079,natividad delgado,Minsalud,false,false,true,false,ObservacionMinsalud,Fiscalia,true
